TaskNumber,Summary,Priority,RaisedByID,AssignedToID,AuthorisedByID,StatusCode,ProjectCode,ProjectBreakdownCode,Category,SubCategory,HoursEstimate,HoursActual,DeveloperID,DeveloperHoursActual,TaskPerformance,DeveloperPerformance
12903,"CCC Licence",1,13,13,NA,"CHRONICLE","PC9","PBC62","Development","Support",0.5,2.75,13,0.75,-2.25,-0.25
12904,"CCC - XXXX and XXXX Close Support",1,10,13,NA,"CHRONICLE","PC2","PBC53","Development","Support",3,3.5,13,0.5,-0.5,2.5
12904,"CCC - XXXX and XXXX Close Support",1,10,13,NA,"CHRONICLE","PC2","PBC53","Development","Support",3,3.5,24,3,-0.5,NA
12905,"B2B Leaflet",1,25,25,NA,"CHRONICLE","PC5","PBC29","Management","General Documentation",14,7,25,7,7,7
12906,"Link PQN Marketing and talking with YYY ZZZ",4,42,42,NA,"CHRONICLE","PC18","PBC33","Management","Marketing",7,8.5,42,8.5,-1.5,-1.5
12907,"Daily Management Tasks - May 2012",1,58,58,NA,"FINISHED","PC18","PBC33","Management","General Documentation",18,19.04,2,0.73,-1.04,NA
12907,"Daily Management Tasks - May 2012",1,58,58,NA,"FINISHED","PC18","PBC33","Management","General Documentation",18,19.04,58,18.31,-1.04,-0.31
12908,"LinkPQ specs and discussion on how to take forward",3,42,42,NA,"CHRONICLE","PC18","PBC20","Management","Marketing",14,3.25,42,3.25,10.75,10.75
12909,"Windows Powershell Health Check Scripts",7,24,24,NA,"CHRONICLE","PC18","PBC20","Operational","In House Support",49,83.5,53,33.5,-34.5,NA
12909,"Windows Powershell Health Check Scripts",7,24,24,NA,"CHRONICLE","PC18","PBC20","Operational","In House Support",49,83.5,24,50,-34.5,-1
12910,"YYY ZZZ - XXXX and XXXX - Aid Close and Warehouse Build",1,13,13,NA,"CHRONICLE","PC2","PBC21","Development","Support",1,7.5,24,6.75,-6.5,NA
12910,"YYY ZZZ - XXXX and XXXX - Aid Close and Warehouse Build",1,13,13,NA,"CHRONICLE","PC2","PBC21","Development","Support",1,7.5,13,0.75,-6.5,0.25
12911,"SIP Admin Tasks",1,13,13,NA,"CHRONICLE","PC18","PBC60","Management","General Documentation",0.5,1,13,1,-0.5,-0.5
12912,"YouLink HR: May/June 2012 - Bug Fixes and Tweeks",1,58,58,NA,"FINISHED","PC5","PBC51","Development","Bug",15,10.55,58,10.55,4.45,4.45
12913,"SQL Formatter",1,58,2,NA,"CHRONICLE","PC8","PBC47","Development","Enhancement",140,90.7,2,89,49.3,51
12913,"SQL Formatter",1,58,2,NA,"CHRONICLE","PC8","PBC47","Development","Enhancement",140,90.7,58,1.7,49.3,NA
12914,"Market size; market leaders",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",14,7,25,7,7,7
12915,"Market size",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",7,7,25,7,0,0
12916,"CCC - Technical discussion/setup to establish a connection to SCMS via TS",1,13,24,NA,"CHRONICLE","PC7","PBC72","Development","Enhancement",14,6,13,5,8,NA
12916,"CCC - Technical discussion/setup to establish a connection to SCMS via TS",1,13,24,NA,"CHRONICLE","PC7","PBC72","Development","Enhancement",14,6,24,1,8,13
12917,"CCC -  SCMS Test system setup",1,13,13,NA,"CHRONICLE","PC7","PBC72","Development","Enhancement",14,13,24,0.5,1,NA
12917,"CCC -  SCMS Test system setup",1,13,13,NA,"CHRONICLE","PC7","PBC72","Development","Enhancement",14,13,13,12.5,1,1.5
12918,"CCC - SCMS Live system setup - User Accounts setup",1,13,13,NA,"CHRONICLE","PC7","PBC72","Development","Enhancement",21,13.25,13,10.25,7.75,10.75
12918,"CCC - SCMS Live system setup - User Accounts setup",1,13,13,NA,"CHRONICLE","PC7","PBC72","Development","Enhancement",21,13.25,24,3,7.75,NA
12919,"CCC - SCMS Live system setup - Application/Reports logo updates",1,13,13,NA,"CHRONICLE","PC7","PBC72","Development","Support",21,13.5,13,3,7.5,18
12919,"CCC - SCMS Live system setup - Application/Reports logo updates",1,13,13,NA,"CHRONICLE","PC7","PBC72","Development","Support",21,13.5,24,10.5,7.5,NA
12920,"CCC - Extra TS Licences - Purchase and setup",1,13,24,NA,"CHRONICLE","PC7","PBC72","Development","Enhancement",7,9.75,13,2,-2.75,NA
12920,"CCC - Extra TS Licences - Purchase and setup",1,13,24,NA,"CHRONICLE","PC7","PBC72","Development","Enhancement",7,9.75,24,7.75,-2.75,-0.75
12921,"LC KEEP meeting with CCC",3,42,42,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",3.5,6.5,25,3,-3,NA
12921,"LC KEEP meeting with CCC",3,42,42,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",3.5,6.5,42,3.5,-3,0
12922,"Following up the indications from the LC  Keep meeting",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",4,4,25,4,0,0
12923,"CCC Support - TS Licence Error Message",1,13,13,NA,"CHRONICLE","PC2","PBC53","Operational","Client Support",2,4,13,2,-2,0
12923,"CCC Support - TS Licence Error Message",1,13,13,NA,"CHRONICLE","PC2","PBC53","Operational","Client Support",2,4,24,2,-2,NA
12924,"Web UI Test Framework",5,53,53,NA,"CHRONICLE","PC5","PBC51","Development","Enhancement",7,11.5,53,11.5,-4.5,-4.5
12925,"Update SCMS/SIGN To Use Movement Exchange Rates Information",1,13,13,NA,"CHRONICLE","PC2","PBC72","Development","Support",0.5,0.33,13,0.33,0.17,0.17
12926,"Data Cache Testing",5,53,53,NA,"CHRONICLE","PC5","PBC14","Development","Enhancement",21,11,53,11,10,10
12927,"Management meeting at Tiptree offices",3,23,42,NA,"FINISHED","PC18","PBC33","Management","Marketing",3.5,9.17,42,6,-5.67,-2.5
12927,"Management meeting at Tiptree offices",3,23,42,NA,"FINISHED","PC18","PBC33","Management","Marketing",3.5,9.17,58,3.17,-5.67,NA
12928,"Team Lunch",1,58,58,NA,"FINISHED","PC18","PBC33","Management","Management Meeting",0.75,1.5,2,0.75,-0.75,NA
12928,"Team Lunch",1,58,58,NA,"FINISHED","PC18","PBC33","Management","Management Meeting",0.75,1.5,58,0.75,-0.75,0
12929,"Financial breakdown",3,25,25,NA,"COMPLETED","PC5","PBC29","Management","Marketing",5,5,25,5,0,0
12930,"Meeting with YYY ZZZ",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",2,2,25,2,0,0
12931,"Reaserching CCC",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",2,2,25,2,0,0
12932,"B2B leaflet",1,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",1,1,25,1,0,0
12933,"Competitors profile",1,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",14,8,25,8,6,6
12934,"Meeting Tiptree",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",3,3,25,3,0,0
12935,"Low Carbon Objectives",1,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",21,15.3,25,15.3,5.7,5.7
12936,"Appraisal Business Analysis",1,58,58,NA,"CANCELLED","PC5","PBC51","Development","Research",100,1.76,58,1.76,98.24,98.24
12937,"YouLink HR: Add Mobile Work Phone Field",1,42,58,NA,"FINISHED","PC5","PBC51","Development","Enhancement",1,1.21,58,1.21,-0.21,-0.21
12938,"YouLink HR: Select All/Deselect All/Reset Functionality Added To Online Searching",1,42,58,NA,"FINISHED","PC5","PBC51","Development","Enhancement",1.5,1.03,58,1.03,0.47,0.47
12939,"YouLink HR: Modify Employment Terms/Leaving Reasons To Be Settable By The Client",1,42,58,NA,"FINISHED","PC5","PBC51","Development","Enhancement",3,1.3,58,1.3,1.7,1.7
12940,"YouLink HR: Allow Holiday Allowance To Be Entered In Days",1,24,58,NA,"FINISHED","PC5","PBC29","Development","Enhancement",2,1.12,58,1.12,0.88,0.88
12941,"Stored Proc for Javascript Objects",5,53,53,NA,"CHRONICLE","PC5","PBC14","Development","Enhancement",10,19,24,10,-9,NA
12941,"Stored Proc for Javascript Objects",5,53,53,NA,"CHRONICLE","PC5","PBC14","Development","Enhancement",10,19,53,9,-9,1
12942,"YouLink HR: May Release Testing 2012",1,58,58,NA,"FINISHED","PC5","PBC51","Development","Testing",14,9.25,58,9.25,4.75,4.75
12943,"YouLink HR: Split Document Content Storage Into A Separate Database",1,58,58,NA,"FINISHED","PC5","PBC51","Development","Enhancement",3.5,1,58,1,2.5,2.5
12944,"LC Meeting with YYY ZZZ",3,25,25,NA,"ESTIMATED","PC5","PBC14","Management","Marketing",1,1,25,1,0,0
12945,"HR Networking event at 20/20 Law, 6pm - 8pm",3,42,42,NA,"COMPLETED","PC5","PBC29","Management","Marketing",2.5,2.5,42,2.5,0,0
12946,"LC Meeting with Professor YYY ZZZ",2,25,25,NA,"ESTIMATED","PC5","PBC29","Management","Marketing",3,3,25,3,0,0
12947,"YouLink White label benefits",2,25,25,NA,"ESTIMATED","PC5","PBC29","Management","Marketing",0.3,0.3,25,0.3,0,0
12948,"YouLink HR: May Release 2012",1,58,58,NA,"FINISHED","PC5","PBC51","Development","Release",7,5.51,58,5.51,1.49,1.49
12949,"YouLink HR B2B Splash Page",5,53,53,NA,"CHRONICLE","PC5","PBC14","Development","Release",1,1,53,1,0,0
12950,"B2B Flyer",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",0.5,0.5,25,0.5,0,0
12951,"B2C Leaflet",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",0.5,0.5,25,0.5,0,0
12952,"Marketing Strategy",1,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",21,17,25,17,4,4
12953,"XXXX Licence Upload",1,13,13,NA,"COMPLETED","PC9","PBC62","Development","Support",0.5,0.5,13,0.5,0,0
12954,"Flex Mobile - New User Setup",1,13,13,NA,"COMPLETED","PC13","PBC4","Development","Support",0.5,0.25,13,0.25,0.25,0.25
12955,"Creating YouLink HR B2B website and content",3,42,42,NA,"CHRONICLE","PC18","PBC20","Management","Marketing",35,22.5,42,22.5,12.5,12.5
12956,"B2B content for site",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",0.5,0.5,25,0.5,0,0
12957,"Customer Profile",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",2.5,2.5,25,2.5,0,0
12958,"CCC Support - Setup Super Search Entry For User",1,13,13,NA,"CHRONICLE","PC7","PBC72","Development","Support",3,3,13,3,0,0
12959,"Printing flyers research",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",1,1,25,1,0,0
12960,"Meeting with YYY ZZZ",1,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",3,3,25,3,0,0
12961,"Balanced Scoarecard",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",3,3,25,3,0,0
12963,"YouLink HR B2B website",1,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",6,6,25,6,0,0
12964,"Relationship portofolios",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",1,1,25,1,0,0
12965,"YYY ZZZ Syndicate XXXX Conversion Meeting",1,24,24,NA,"CHRONICLE","PC17","PBC72","Development","Conversion",3,2.5,24,2.5,0.5,0.5
12966,"CCC - Synd XXXX Overnight Warehouse Job Failure Support",1,13,13,NA,"CHRONICLE","PC2","PBC73","Development","Support",0.5,0.25,13,0.25,0.25,0.25
12967,"CCC One day training course",3,42,42,NA,"COMPLETED","PC5","PBC51","Management","Marketing",7,7,42,7,0,0
12968,"Customer Profile",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",21,7,25,7,14,14
12969,"Support strategy for our white labellers",4,42,42,NA,"CHRONICLE","PC5","PBC51","Management","Marketing",14,4.5,42,4.5,9.5,9.5
12970,"Measures of performance",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",14,13,25,13,1,1
12971,"New B2B site and flyer",1,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",1.5,1.5,25,1.5,0,0
12972,"HR Dept",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",0.5,0.5,25,0.5,0,0
12973,"Performance Measurements ",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",14,7,25,7,7,7
12974,"RITC - Data Mart Support - Queries on OS Sett Position/Movement Calculations",1,13,13,NA,"CHRONICLE","PC2","PBC42","Development","Support",1,2.75,13,2.75,-1.75,-1.75
12975,"Early finish for company drinks",3,42,42,NA,"CHRONICLE","PC18","PBC33","Management","Office Management",1,4.75,2,1,-3.75,NA
12975,"Early finish for company drinks",3,42,42,NA,"CHRONICLE","PC18","PBC33","Management","Office Management",1,4.75,13,1,-3.75,NA
12975,"Early finish for company drinks",3,42,42,NA,"CHRONICLE","PC18","PBC33","Management","Office Management",1,4.75,24,1,-3.75,NA
12975,"Early finish for company drinks",3,42,42,NA,"CHRONICLE","PC18","PBC33","Management","Office Management",1,4.75,42,0.75,-3.75,0.25
12975,"Early finish for company drinks",3,42,42,NA,"CHRONICLE","PC18","PBC33","Management","Office Management",1,4.75,53,1,-3.75,NA
12976,"CCC Support - Aiding user setup specific SCM super search/exporting results",1,13,13,NA,"CHRONICLE","PC7","PBC72","Development","Support",4,4,13,4,0,0
12977,"Meeting with YYY ZZZ",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",3,3,25,3,0,0
12978,"People Managment Directory",2,25,48,NA,"CHRONICLE","PC5","PBC14","Management","Marketing",10,3,25,3,7,NA
12979,"CCC - Close Support",1,10,13,NA,"CHRONICLE","PC7","PBC72","Development","Support",0.5,0.5,13,0.5,0,0
12980,"CCC Licence Upload - And Message Loads",1,13,13,NA,"COMPLETED","PC9","PBC62","Development","Support",1,1,13,1,0,0
12981,"Intro video for YouLink HR",3,42,42,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",35,2,42,2,33,33
12982,"Preparing demo and meeting YYY ZZZ from CCC",3,42,42,NA,"COMPLETED","PC5","PBC29","Management","Marketing",4,4,42,4,0,0
12983,"Data base",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",14,7,25,7,7,7
12984,"Break in Recovery",5,53,53,NA,"CHRONICLE","PC18","PBC20","Operational","In House Support",4,4,53,4,0,0
12985,"Clear old files from TFS",5,53,53,NA,"CHRONICLE","PC18","PBC20","Operational","In House Support",1,0.5,53,0.5,0.5,0.5
12986,"Meeting YYY ZZZ",2,25,25,NA,"CHRONICLE","PC5","PBC14","Management","Marketing",3,3,25,3,0,0
12987,"Carbon foot print",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",14,4,25,4,10,10
12988,"YouLink HR: Release DEV to TEST",1,58,58,NA,"FINISHED","PC5","PBC51","Development","Release",5.5,3.68,58,3.68,1.82,1.82
12989,"Daily Management Tasks - June 2012",1,58,58,NA,"FINISHED","PC18","PBC33","Management","General Documentation",20,11.6,58,11.6,8.4,8.4
12990,"Looking at static content management facility",5,53,53,NA,"CHRONICLE","PC5","PBC51","Development","Enhancement",10,7,53,7,3,3
12991,"Report for the next CCC meeting",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",21,14,25,14,7,7
12992,"Payroll Number Release",1,58,58,NA,"FINISHED","PC5","PBC51","Development","Release",7,7,58,7,0,0
12993,"Payrole BS",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",3,2,25,2,1,1
12994,"THE INTERNAL BUSINESS PERSPECTIVE of the BALANCE SCORECARD",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",12,5,25,5,7,7
12995,"YouLink HR: General Support Tasks July",1,58,58,NA,"FINISHED","PC5","PBC51","Development","Support",35,2.53,58,2.53,32.47,32.47
12996,"LC Keep project meeting in Colchester",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",4,4,25,4,0,0
12997,"Strategies for business models re-enginering",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",14,10,25,10,4,4
12998,"Meeting with CCC and preparing demo",3,23,42,NA,"FINISHED","PC5","PBC29","Management","Marketing",4,4,42,4,0,0
12999,"Setting up New laptop, installing all software",3,42,42,NA,"COMPLETED","PC18","PBC33","Operational","In House Support",10,10,42,10,0,0
13000,"Preparing and meeting CCC for possible joint ventures",3,58,42,NA,"COMPLETED","PC18","PBC33","Management","Marketing",4,4.5,42,4.5,-0.5,-0.5
13001,"Meeting with YYY ZZZ",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",3,3,25,3,0,0
13002,"Potential Business Risk research",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",10,4,25,4,6,6
13003,"Setting up temporary laptop - Emails, Code, Databases, Clarity Installation",1,13,13,NA,"CHRONICLE","PC18","PBC20","Operational","In House Support",7,8,13,8,-1,-1
13004,"SIP Admin Tasks",1,13,13,NA,"CHRONICLE","PC18","PBC60","Management","General Documentation",2.5,2.5,13,2.5,0,0
13005,"E-HR V2 Client - CCC 2012",1,42,58,NA,"FINISHED","PC5","PBC51","Development","Support",35,6.99,58,6.99,28.01,28.01
13006,"Backup",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",1,1,25,1,0,0
13007,"Company transfering abilities",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",6,13,25,13,-7,-7
13008," Key business process ",3,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",14,14,25,14,0,0
13009,"Setting up new laptop",1,13,13,NA,"COMPLETED","PC18","PBC20","Operational","In House Support",7,15.5,13,15.5,-8.5,-8.5
13010,"Online Client Questionnaire",5,53,53,NA,"CHRONICLE","PC5","PBC14","Development","Enhancement",14,301.4,24,53.5,-287.4,NA
13010,"Online Client Questionnaire",5,53,53,NA,"CHRONICLE","PC5","PBC14","Development","Enhancement",14,301.4,53,247.9,-287.4,-233.9
13011,"HR Show - Research",1,13,13,NA,"CHRONICLE","PC5","PBC29","Development","Research",4.5,11.5,13,4.5,-7,0
13011,"HR Show - Research",1,13,13,NA,"CHRONICLE","PC5","PBC29","Development","Research",4.5,11.5,24,7,-7,NA
13012,"CiPD HR Software show - writing up findings",3,42,42,NA,"COMPLETED","PC5","PBC29","Management","Marketing",5,6,42,6,-1,-1
13013,"Meeting with YYY ZZZ",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",3,3,25,3,0,0
13014,"Analysing options for the pricing structure",1,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",15,4,25,4,11,11
13015,"HR Software Show",3,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",5,5,25,5,0,0
13016,"Material from the HR software show",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",3,5,25,5,-2,-2
13017,"HR Software Show",5,53,53,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",4.5,4.5,53,4.5,0,0
13018,"Offerings and solutions - as a comparation to competitors",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",7,21,25,21,-14,-14
13019,"CCC - CCC Large Movement Bespoke Report",1,24,24,NA,"CHRONICLE","PC7","PBC72","Development","Enhancement",21,45.25,13,4,-24.25,NA
13019,"CCC - CCC Large Movement Bespoke Report",1,24,24,NA,"CHRONICLE","PC7","PBC72","Development","Enhancement",21,45.25,24,41.25,-24.25,-20.25
13021,"Meeting YYY ZZZ",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",3,3,25,3,0,0
13022,"Questioner for current customers",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",11,11,25,11,0,0
13023,"CCC - User Support - Aiding users setup/save SCM Searches",1,13,13,NA,"CHRONICLE","PC7","PBC72","Development","Support",0.75,1,13,1,-0.25,-0.25
13024,"SIP Meeting - Discuss CCC Issues/Licence Update",1,23,13,NA,"CHRONICLE","PC18","PBC33","Management","Project Management",0.5,1.25,13,1.25,-0.75,-0.75
13025,"Managment Meeting",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",3,3,25,3,0,0
13026,"HR Show",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",0.5,0.5,25,0.5,0,0
13027,"Report",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",3.5,3.5,25,3.5,0,0
13028,"SCMS Reference Data Updates From Latest Data Available",1,24,24,NA,"COMPLETED","PC9","PBC3","Development","Conversion",7,7,24,7,0,0
13029,"CCC SyndXXXX SCMS to Iris Assistance Reserving Group Mapping",1,24,24,NA,"CHRONICLE","PC2","PBC72","Development","Conversion",21,1.5,24,1.5,19.5,19.5
13030,"YYY ZZZ - XXXX,XXXX and XXXX - Aid Close and Warehouse Build",1,13,13,NA,"CHRONICLE","PC2","PBC21","Development","Support",1,2.25,13,2.25,-1.25,-1.25
13031,"The competitive pressure in the industry",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",11,11,25,11,0,0
13032,"CCC - Close Support",1,13,13,NA,"CHRONICLE","PC7","PBC72","Development","Support",3,4.25,13,4.25,-1.25,-1.25
13033,"SIP Admin Tasks",1,13,13,NA,"CHRONICLE","PC18","PBC33","Management","Office Management",0.5,1.5,13,1.5,-1,-1
13034,"Daily Management Tasks - July 2012",1,58,58,NA,"FINISHED","PC18","PBC33","Management","General Documentation",15,25.27,58,25.27,-10.27,-10.27
13035,"YouLink: Add Company Screen via Business Services",1,58,2,NA,"FINISHED","PC5","PBC14","Development","Enhancement",200,221.37,58,52.07,-21.37,NA
13035,"YouLink: Add Company Screen via Business Services",1,58,2,NA,"FINISHED","PC5","PBC14","Development","Enhancement",200,221.37,2,169.3,-21.37,30.7
13036,"YouLink HR: System Enhancements July 2012",1,58,58,NA,"FINISHED","PC5","PBC51","Development","Enhancement",35,5.09,58,5.09,29.91,29.91
13037,"YouLink HR: CCC 2012",1,42,58,NA,"FINISHED","PC5","PBC51","Development","Support",35,5.99,42,1.5,29.01,NA
13037,"YouLink HR: CCC 2012",1,42,58,NA,"FINISHED","PC5","PBC51","Development","Support",35,5.99,58,4.49,29.01,30.51
13038,"Prepare Demo and do demo to YYY ZZZ in Colchester",3,42,42,NA,"COMPLETED","PC18","PBC33","Management","Marketing",5.5,6,42,6,-0.5,-0.5
13040,"Meeting CCC Colchester",1,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",4,4,25,4,0,0
13041,"YouLink HR: Working Pattern Changes Affecting Booked Absences",1,42,58,NA,"FINISHED","PC5","PBC51","Development","Enhancement",70,33.41,58,33.41,36.59,36.59
13042,"Marketing Material and Research for White Labellers",3,42,42,NA,"CHRONICLE","PC18","PBC33","Management","Marketing",99,5.25,42,5.25,93.75,93.75
13043,"Meeting with CCC",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",1,1,25,1,0,0
13044,"Meeting with YYY ZZZ",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",3,3,25,3,0,0
13045,"Research about newsletters",2,25,25,NA,"CHRONICLE","PC5","PBC14","Management","Marketing",4,6,25,6,-2,-2
13046,"Organising Javascript Library",5,53,53,NA,"CHRONICLE","PC5","PBC14","Development","Enhancement",14,1.5,53,1.5,12.5,12.5
13047,"Marketing Indicators",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",7,16,25,16,-9,-9
13048,"Sales Growth Strategies",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",21,20,25,20,1,1
13049,"Deliverables",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",12,14,25,14,-2,-2
13050,"Web Log File Debugging",5,53,53,NA,"CHRONICLE","PC18","PBC20","Operational","In House Support",2,1.5,53,1.5,0.5,0.5
13052,"Flex Mobile - New Users Setup",1,13,13,NA,"CHRONICLE","PC13","PBC4","Development","Support",0.5,0.75,13,0.75,-0.25,-0.25
13053,"Link PQ with YYY ZZZ and YYY ZZZ University",3,42,42,NA,"COMPLETED","PC18","PBC33","Management","Marketing",4.5,4.5,42,4.5,0,0
13054,"Meeting with YYY ZZZ",2,25,25,NA,"CHRONICLE","PC5","PBC29","Management","Marketing",3,3,25,3,0,0
13055,"Monthy CCC Off-Site Backup Backup - Enfield Visit",1,13,13,NA,"CHRONICLE","PC18","PBC20","Operational","In House Support",150,7,13,3.5,143,146.5
13055,"Monthy CCC Off-Site Backup Backup - Enfield Visit",1,13,13,NA,"CHRONICLE","PC18","PBC20","Operational","In House Support",150,7,24,3.5,143,NA
13056,"SIP Admin Tasks - Laptop Setup",1,13,13,NA,"CHRONICLE","PC18","PBC20","Operational","In House Support",2,3,13,2,-1,0
13056,"SIP Admin Tasks - Laptop Setup",1,13,13,NA,"CHRONICLE","PC18","PBC20","Operational","In House Support",2,3,24,1,-1,NA
13057,"CCC User Support - Risk Search Setup",1,13,13,NA,"CHRONICLE","PC7","PBC72","Development","Support",1,0.5,13,0.5,0.5,0.5
13058,"CCC Support - USM Data Extract Super Search Setup",1,13,13,NA,"CHRONICLE","PC7","PBC72","Development","Release",3.5,2,13,2,1.5,1.5
